sports_person_id,name,team_abbr,team_name,position,position_desc,team_id,headshot_url,flag_url,assists,attempt_at_goal,attempt_at_goal_conversion_rate,attempt_at_goal_inside_the_penalty_area,attempt_at_goal_on_target,attempt_at_goal_outside_the_penalty_area,attempted_switches_of_play,avg_speed,corners,crosses,crossing_accuracy_rate,defensive_pressures_applied,direct_defensive_pressures_applied,fdcp_top_scorer_rank,forced_turnovers,fouls_against,fouls_for,goalkeeper_defensive_actions_inside_penalty_area,goalkeeper_defensive_actions_outside_penalty_area,goalkeeper_saves,goals,headed_attempt_at_goal,indirect_red_cards,linebreak_attempted_defensive_line_rate,linebreaks_attempted_defensive_line,number_of_involvements,offers_to_receive_in_behind,offers_to_receive_in_between,offers_to_receive_in_front,offers_to_receive_inside,offers_to_receive_outside,offers_to_receive_total,offsides,own_goals,passes,passing_accuracy_rate,possession,receptions_between_midfield_and_defensive_line,receptions_in_behind,receptions_under_pressure,red_cards,speed_runs,sprints,switches_of_play_rate,total_competition_matches_played,total_competition_minutes_played,total_distance,xg,xg_goal_effiency_rate,yellow_cards
464924,Abdukodir Khusanov,UZB,Uzbekistan,DF,,285023_44005,https://digitalhub.fifa.com/transform/de1f05c2-772c-4c3c-8410-b653f3e812c9/KHUSANOV-Abdukodir_479068,https://api.fifa.com/api/v3/picture/flags-sq-3/UZB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.37,0.0,0.0,0.0,23.0,8.0,,11.0,6.0,0.0,,,,,0.0,0.0,0.0,1.0,214.0,2.0,1.0,13.0,7.0,9.0,16.0,0.0,0.0,98.0,83.0,,1.0,0.0,31.0,0.0,218.0,93.0,100.0,,,27912.88,0.0,0x,2.0
442434,Lewis Ferguson,SCO,Scotland,MF,,285023_43967,https://digitalhub.fifa.com/transform/d5d3101d-c2cb-4a29-bccf-914370459cfa/FERGUSON-Lewis_442434,https://api.fifa.com/api/v3/picture/flags-sq-3/SCO,0.0,2.0,0.0,0.0,1.0,2.0,1.0,7.16,8.0,9.0,11.0,87.0,28.0,,15.0,5.0,10.0,,,,,0.0,0.0,33.0,3.0,427.0,1.0,73.0,136.0,146.0,64.0,210.0,0.0,0.0,201.0,92.0,,1.0,0.0,44.0,0.0,451.0,119.0,100.0,,,36575.01,0.09,0x,0.0
484022,Tarik Muharemovic,BIH,Bosnia and Herzegovina,DF,,285023_44037,https://digitalhub.fifa.com/transform/a230cb00-997c-4a8c-9983-b03fa2dbe2ad/MUHAREMOVIC-Tarik_484022,https://api.fifa.com/api/v3/picture/flags-sq-3/BIH,0.0,1.0,0.0,1.0,0.0,0.0,3.0,5.92,0.0,0.0,0.0,25.0,11.0,,10.0,5.0,2.0,,,,,1.0,0.0,67.0,3.0,324.0,0.0,1.0,10.0,5.0,6.0,11.0,0.0,0.0,153.0,86.0,,2.0,0.0,23.0,1.0,279.0,78.0,100.0,,,28776.65,0.12,0x,0.0
474973,Pau Cubarsi,ESP,Spain,DF,,285023_43969,https://digitalhub.fifa.com/transform/02b8f052-fa36-41a9-807e-e8f7c6a96d61/CUBARSI-Pau_474973,https://api.fifa.com/api/v3/picture/flags-sq-3/ESP,0.0,2.0,0.0,1.0,0.0,1.0,1.0,6.2,0.0,1.0,0.0,13.0,6.0,,5.0,2.0,1.0,,,,,1.0,0.0,100.0,3.0,781.0,0.0,0.0,88.0,52.0,36.0,88.0,0.0,0.0,366.0,98.0,,3.0,0.0,51.0,0.0,412.0,127.0,100.0,,,42045.14,0.25,0x,0.0
402022,Yvon Mvogo,SUI,Switzerland,GK,,285023_43971,https://digitalhub.fifa.com/transform/66a48e5b-90b7-48fa-94b6-f91d76c28962/MVOGO-Yvon_402022,https://api.fifa.com/api/v3/picture/flags-sq-3/SUI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0x,0.0
430440,Aiden Oneill,AUS,Australia,MF,,285023_43976,https://digitalhub.fifa.com/transform/a7dc9d98-0215-4756-995a-09b61830ab8b/ONEILL-Aiden_430440,https://api.fifa.com/api/v3/picture/flags-sq-3/AUS,0.0,1.0,0.0,0.0,0.0,1.0,1.0,7.03,3.0,5.0,60.0,87.0,14.0,,24.0,1.0,6.0,,,,,0.0,0.0,50.0,8.0,271.0,4.0,44.0,53.0,76.0,25.0,101.0,0.0,0.0,119.0,83.0,,14.0,1.0,93.0,0.0,502.0,139.0,0.0,,,35923.65,0.02,0x,0.0
448107,Gregor Kobel,SUI,Switzerland,GK,,285023_43971,https://digitalhub.fifa.com/transform/8c199208-00cd-46ca-877b-f0fd4fb08e31/KOBEL-Gregor_448107,https://api.fifa.com/api/v3/picture/flags-sq-3/SUI,,,,0.0,,0.0,0.0,3.4,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,51.0,45.0,13.0,,0.0,0.0,0.0,3.0,298.0,0.0,0.0,31.0,20.0,11.0,31.0,0.0,0.0,160.0,78.0,,0.0,0.0,2.0,0.0,39.0,5.0,0.0,,,22876.57,,,0.0
484082,Abdulkerim Bardakci,TUR,Türkiye,DF,,285023_43972,https://digitalhub.fifa.com/transform/de2b1023-3aee-4233-b83d-07f94fd288d4/BARDAKCI-Abdulkerim_484082,https://api.fifa.com/api/v3/picture/flags-sq-3/TUR,0.0,3.0,0.0,1.0,0.0,2.0,5.0,6.08,0.0,6.0,33.0,27.0,12.0,,3.0,1.0,3.0,,,,,0.0,0.0,33.0,3.0,516.0,2.0,1.0,22.0,11.0,14.0,25.0,0.0,0.0,242.0,92.0,,2.0,1.0,24.0,0.0,258.0,93.0,60.0,,,30419.01,0.07,0x,0.0
371415,Rustam Ashurmatov,UZB,Uzbekistan,DF,,285023_44005,https://digitalhub.fifa.com/transform/8f306071-778f-4a11-bb29-76de06ba7a30/ASHURMATOV-Rustam_371415,https://api.fifa.com/api/v3/picture/flags-sq-3/UZB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.62,0.0,0.0,0.0,32.0,9.0,,17.0,1.0,0.0,,,,,0.0,0.0,0.0,4.0,243.0,0.0,0.0,21.0,2.0,19.0,21.0,0.0,0.0,123.0,82.0,,0.0,0.0,22.0,0.0,288.0,80.0,100.0,,,27011.42,0.0,0x,0.0
483276,Gabriel Gudmundsson,SWE,Sweden,DF,,285023_43970,https://digitalhub.fifa.com/transform/43fd52e9-e3a9-46f6-8432-7bfbbb394678/GUDMUNDSSON-Gabriel_483276,https://api.fifa.com/api/v3/picture/flags-sq-3/SWE,,,,0.0,,0.0,2.0,6.21,,5.0,20.0,58.0,14.0,,13.0,5.0,7.0,,,,,0.0,0.0,14.0,7.0,282.0,10.0,10.0,31.0,10.0,41.0,51.0,0.0,0.0,147.0,76.0,,11.0,1.0,44.0,0.0,340.0,137.0,100.0,,,36816.96,,,1.0
419459,Mahmoud Abunada,QAT,Qatar,GK,,285023_43834,https://digitalhub.fifa.com/transform/86cd9af3-c09a-4bcd-9830-fed9d7b19ab6/MAHMOUD-ABUNADA_419459,https://api.fifa.com/api/v3/picture/flags-sq-3/QAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,124.0,103.0,16.0,,0.0,0.0,0.0,8.0,162.0,0.0,0.0,7.0,4.0,3.0,7.0,0.0,1.0,93.0,54.0,,0.0,0.0,3.0,0.0,20.0,2.0,0.0,,,16005.91,0.0,0x,1.0
477795,Fares Chaibi,ALG,Algeria,MF,,285023_43843,https://digitalhub.fifa.com/transform/81f29a61-d5a0-466a-86dd-d52b61f29462/CHAIBI-Fares_477795,https://api.fifa.com/api/v3/picture/flags-sq-3/ALG,,,,4.0,,5.0,3.0,6.76,,7.0,0.0,140.0,16.0,,30.0,3.0,2.0,,,,,1.0,0.0,50.0,10.0,535.0,38.0,84.0,80.0,121.0,81.0,202.0,1.0,0.0,244.0,90.0,,46.0,4.0,102.0,0.0,549.0,177.0,100.0,,,45534.2,,,1.0
389879,Luca Zidane,ALG,Algeria,GK,,285023_43843,https://digitalhub.fifa.com/transform/9a389290-d443-4b83-8e3a-70e481bca3f1/ZIDANE-Luca_389879,https://api.fifa.com/api/v3/picture/flags-sq-3/ALG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,34.0,32.0,9.0,,0.0,0.0,0.0,0.0,199.0,0.0,0.0,8.0,6.0,2.0,8.0,0.0,0.0,104.0,88.0,,1.0,0.0,3.0,0.0,42.0,13.0,0.0,,,13382.13,0.0,0x,0.0
379939,Nabil Bentaleb,ALG,Algeria,MF,,285023_43843,https://digitalhub.fifa.com/transform/02fbf423-afa1-4863-8ddc-af2136fb5685/BENTALEB-Nabil_379939,https://api.fifa.com/api/v3/picture/flags-sq-3/ALG,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.59,0.0,1.0,0.0,42.0,12.0,,16.0,2.0,3.0,,,,,0.0,0.0,67.0,3.0,589.0,1.0,25.0,66.0,73.0,19.0,92.0,0.0,0.0,280.0,91.0,,7.0,0.0,56.0,0.0,405.0,115.0,0.0,,,33625.87,0.02,0x,0.0
406281,Cj Dos Santos,CPV,Cabo Verde,GK,,285023_43850,https://digitalhub.fifa.com/transform/ecf9ed76-fe11-4089-96d4-8126286db543/CJ-DOS-SANTOS_406281,https://api.fifa.com/api/v3/picture/flags-sq-3/CPV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0x,0.0
407993,Mohamed Kanno,KSA,Saudi Arabia,MF,,285023_43835,https://digitalhub.fifa.com/transform/c3eb4162-fd6d-41f1-aad4-1b632b266f19/MOHAMED-KANNO_407993,https://api.fifa.com/api/v3/picture/flags-sq-3/KSA,0.0,3.0,0.0,2.0,2.0,1.0,3.0,5.97,0.0,1.0,0.0,84.0,14.0,,10.0,5.0,0.0,,,,,2.0,0.0,67.0,6.0,244.0,4.0,15.0,14.0,29.0,4.0,33.0,0.0,0.0,104.0,93.0,,27.0,1.0,56.0,0.0,287.0,88.0,100.0,,,25496.47,0.16,0x,1.0
376285,Aissa Mandi,ALG,Algeria,DF,,285023_43843,https://digitalhub.fifa.com/transform/dc4250ac-0a37-44da-9ae0-c858225ad8a1/MANDI-Aissa_376285,https://api.fifa.com/api/v3/picture/flags-sq-3/ALG,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.62,0.0,0.0,0.0,19.0,6.0,,14.0,0.0,5.0,,,,,0.0,0.0,20.0,5.0,774.0,3.0,4.0,26.0,13.0,20.0,33.0,0.0,0.0,382.0,93.0,,1.0,0.0,27.0,0.0,331.0,81.0,90.0,,,37858.06,0.0,0x,0.0
402817,Paik Seungho,KOR,Korea Republic,MF,,285023_43822,https://digitalhub.fifa.com/transform/369d8cea-dbe3-48fb-8a8a-e55180bf1fca/PAIK-Seungho_402817,https://api.fifa.com/api/v3/picture/flags-sq-3/KOR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.66,0.0,1.0,0.0,31.0,5.0,,2.0,1.0,2.0,,,,,0.0,0.0,43.0,7.0,317.0,4.0,43.0,87.0,92.0,42.0,134.0,0.0,0.0,152.0,89.0,,10.0,1.0,67.0,0.0,269.0,63.0,100.0,,,23909.61,0.0,0x,1.0
434026,Zidane Iqbal,IRQ,Iraq,MF,,285023_43818,https://digitalhub.fifa.com/transform/d76ebe64-2228-4d03-9c39-fa6332d4d40a/ZIDANE-IQBAL_434026,https://api.fifa.com/api/v3/picture/flags-sq-3/IRQ,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.85,1.0,1.0,100.0,59.0,10.0,,6.0,1.0,2.0,,,,,0.0,0.0,50.0,2.0,268.0,0.0,61.0,53.0,92.0,22.0,114.0,0.0,0.0,128.0,92.0,,8.0,0.0,28.0,0.0,352.0,61.0,100.0,,,24227.99,0.0,0x,0.0
429608,Seol Youngwoo,KOR,Korea Republic,DF,,285023_43822,https://digitalhub.fifa.com/transform/db3b1a56-6cf2-42ad-9d02-139333d68f38/SEOL-Youngwoo_429608,https://api.fifa.com/api/v3/picture/flags-sq-3/KOR,0.0,2.0,0.0,1.0,0.0,1.0,0.0,6.66,0.0,11.0,27.0,41.0,6.0,,6.0,1.0,2.0,,,,,0.0,0.0,83.0,6.0,258.0,42.0,38.0,6.0,42.0,44.0,86.0,4.0,0.0,123.0,92.0,,40.0,9.0,58.0,0.0,309.0,155.0,0.0,,,30578.14,0.03,0x,0.0
400514,Ao Tanaka,JPN,Japan,MF,,285023_43819,https://digitalhub.fifa.com/transform/c041ee70-6920-4696-afe9-5a9982dc9a2b/TANAKA-Ao_400514,https://api.fifa.com/api/v3/picture/flags-sq-3/JPN,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.57,0.0,0.0,0.0,89.0,34.0,,12.0,6.0,2.0,,,,,0.0,0.0,0.0,1.0,331.0,2.0,33.0,84.0,103.0,16.0,119.0,0.0,0.0,160.0,91.0,,7.0,0.0,38.0,0.0,285.0,67.0,0.0,,,23492.09,0.16,0x,0.0
431858,Rayan Ait Nouri,ALG,Algeria,DF,,285023_43843,https://digitalhub.fifa.com/transform/7d7c26f5-81ee-4c6b-97b5-a8c6f67f0772/ZIZO_431858,https://api.fifa.com/api/v3/picture/flags-sq-3/ALG,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.89,0.0,9.0,0.0,70.0,25.0,,12.0,6.0,4.0,,,,,0.0,0.0,57.0,7.0,451.0,42.0,52.0,35.0,39.0,90.0,129.0,0.0,0.0,211.0,90.0,,51.0,4.0,83.0,0.0,355.0,157.0,0.0,,,32073.2,0.02,0x,0.0
403335,Hassan Altambakti,KSA,Saudi Arabia,DF,,285023_43835,https://digitalhub.fifa.com/transform/e64a0c6b-4cc6-4ffb-bc98-b4af95bed8bf/ALTAMBAKTI-Hassan_403335,https://api.fifa.com/api/v3/picture/flags-sq-3/KSA,,,,0.0,,0.0,0.0,5.62,,0.0,0.0,26.0,7.0,,5.0,0.0,1.0,,,,,0.0,0.0,0.0,2.0,184.0,0.0,1.0,18.0,10.0,9.0,19.0,0.0,1.0,87.0,82.0,,1.0,0.0,24.0,0.0,252.0,67.0,0.0,,,22701.97,,,0.0
423874,Lee Hanbeom,KOR,Korea Republic,DF,,285023_43822,https://digitalhub.fifa.com/transform/5486bd22-b834-4885-acde-af11531a61ba/LEE-Hanbeom_423874,https://api.fifa.com/api/v3/picture/flags-sq-3/KOR,0.0,2.0,0.0,2.0,0.0,0.0,1.0,6.23,0.0,2.0,50.0,41.0,22.0,,5.0,7.0,3.0,,,,,2.0,0.0,33.0,3.0,403.0,6.0,8.0,39.0,3.0,50.0,53.0,0.0,0.0,200.0,92.0,,10.0,1.0,33.0,0.0,365.0,107.0,100.0,,,31151.94,0.22,0x,0.0
419281,Saud Abdulhamid,KSA,Saudi Arabia,DF,,285023_43835,https://digitalhub.fifa.com/transform/66d9e01f-7f5e-4bef-b5bd-68d1ce4d9849/SAUD-ABDULHAMID_419281,https://api.fifa.com/api/v3/picture/flags-sq-3/KSA,0.0,2.0,0.0,0.0,0.0,2.0,1.0,5.93,0.0,4.0,25.0,76.0,18.0,,11.0,4.0,2.0,,,,,0.0,0.0,67.0,3.0,241.0,25.0,12.0,7.0,12.0,32.0,44.0,0.0,0.0,113.0,78.0,,15.0,9.0,50.0,0.0,324.0,150.0,0.0,,,29778.02,0.11,0x,1.0
486147,Noah Sadiki,COD,Congo DR,MF,,285023_20014,https://digitalhub.fifa.com/transform/3c5307a2-8894-44fc-a2d0-95c4500a6740/SADIKI-Noah_486147,https://api.fifa.com/api/v3/picture/flags-sq-3/COD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86,0.0,1.0,100.0,135.0,17.0,,12.0,2.0,3.0,,,,,0.0,0.0,33.0,3.0,242.0,9.0,96.0,43.0,109.0,39.0,148.0,0.0,0.0,116.0,89.0,,20.0,0.0,47.0,0.0,420.0,141.0,0.0,,,33931.45,0.0,0x,2.0
511710,Tomoki Hayakawa,JPN,Japan,GK,,285023_43819,https://digitalhub.fifa.com/transform/d81ad421-1126-4549-a89f-3fafd8db2a97/HAYAKAWA-Tomoki_511710,https://api.fifa.com/api/v3/picture/flags-sq-3/JPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0x,0.0
274281,Kim Seunggyu,KOR,Korea Republic,GK,,285023_43822,https://digitalhub.fifa.com/transform/d4c2a3d5-e369-4813-97eb-16669f83dd78/KIM-Seunggyu_274281,https://api.fifa.com/api/v3/picture/flags-sq-3/KOR,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,42.0,34.0,11.0,,0.0,0.0,11.0,9.0,230.0,0.0,0.0,38.0,27.0,11.0,38.0,0.0,0.0,116.0,73.0,,0.0,0.0,7.0,0.0,37.0,14.0,50.0,,,15687.05,0.0,0x,0.0
371736,Saeid Ezatolahi,IRN,IR Iran,MF,,285023_43817,https://digitalhub.fifa.com/transform/a2e8983e-9596-49b3-8c5c-e398d66e27c5/EZATOLAHI-Saeid_371736,https://api.fifa.com/api/v3/picture/flags-sq-3/IRN,0.0,6.0,0.0,2.0,2.0,4.0,0.0,6.6,0.0,0.0,0.0,96.0,22.0,,22.0,7.0,4.0,,,,,2.0,0.0,50.0,4.0,227.0,1.0,22.0,37.0,50.0,10.0,60.0,0.0,0.0,99.0,79.0,,6.0,0.0,40.0,0.0,406.0,65.0,0.0,,,32836.4,0.49,0x,2.0
433076,Samuel Moutoussamy,COD,Congo DR,MF,,285023_20014,https://digitalhub.fifa.com/transform/e22f732a-a001-4c41-96c8-138b79ed45b2/MOUTOUSSAMY-Samuel_433076,https://api.fifa.com/api/v3/picture/flags-sq-3/COD,0.0,3.0,0.0,0.0,0.0,3.0,4.0,7.17,0.0,1.0,100.0,114.0,31.0,,39.0,8.0,1.0,,,,,0.0,0.0,17.0,6.0,320.0,8.0,79.0,59.0,109.0,37.0,146.0,0.0,0.0,147.0,83.0,,14.0,1.0,62.0,0.0,613.0,169.0,100.0,,,42992.72,0.13,0x,1.0
405530,Zion Suzuki,JPN,Japan,GK,,285023_43819,https://digitalhub.fifa.com/transform/7a045252-7c97-4f14-9493-4977e3e3156e/SUZUKI-Zion_405530,https://api.fifa.com/api/v3/picture/flags-sq-3/JPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,78.0,64.0,17.0,,0.0,0.0,17.0,6.0,204.0,0.0,0.0,20.0,14.0,6.0,20.0,0.0,0.0,109.0,70.0,,0.0,0.0,1.0,0.0,38.0,5.0,0.0,,,20433.26,0.0,0x,0.0
364752,Vozinha,CPV,Cabo Verde,GK,,285023_43850,https://digitalhub.fifa.com/transform/b8286230-b161-484e-87a9-ce5a20e6f7d1/VOZINHA_364752,https://api.fifa.com/api/v3/picture/flags-sq-3/CPV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,96.0,71.0,10.0,,0.0,0.0,0.0,1.0,228.0,0.0,0.0,28.0,14.0,14.0,28.0,0.0,0.0,130.0,70.0,,0.0,0.0,6.0,0.0,37.0,4.0,0.0,,,15231.25,0.0,0x,0.0
479072,Merchas Doski,IRQ,Iraq,DF,,285023_43818,https://digitalhub.fifa.com/transform/c2ac4751-fd73-4685-8bb6-de4c07266fda/MERCHAS-DOSKI_479072,https://api.fifa.com/api/v3/picture/flags-sq-3/IRQ,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.21,0.0,3.0,67.0,65.0,25.0,,4.0,3.0,8.0,,,,,0.0,0.0,23.0,13.0,298.0,15.0,45.0,28.0,22.0,66.0,88.0,0.0,0.0,141.0,82.0,,11.0,1.0,58.0,0.0,307.0,128.0,100.0,,,31441.23,0.02,0x,1.0
489603,Ali Nemati,IRN,IR Iran,DF,,285023_43817,https://digitalhub.fifa.com/transform/22c62fcc-736e-413e-a925-4bb643e3f007/NEMATI-Ali_489603,https://api.fifa.com/api/v3/picture/flags-sq-3/IRN,0.0,1.0,0.0,1.0,0.0,0.0,2.0,6.14,0.0,3.0,33.0,24.0,10.0,,5.0,3.0,0.0,,,,,0.0,0.0,0.0,3.0,265.0,3.0,1.0,24.0,12.0,16.0,28.0,1.0,0.0,129.0,88.0,,4.0,1.0,22.0,0.0,369.0,108.0,100.0,,,31613.92,0.06,0x,1.0
416051,Pedro Miguel,QAT,Qatar,DF,,285023_43834,https://digitalhub.fifa.com/transform/5bd982c9-0644-4fe3-836a-2b2d9b88db36/PEDRO-MIGUEL_416051,https://api.fifa.com/api/v3/picture/flags-sq-3/QAT,0.0,3.0,0.0,2.0,1.0,1.0,2.0,5.13,0.0,2.0,50.0,36.0,8.0,,6.0,1.0,7.0,,,,,0.0,0.0,29.0,7.0,172.0,8.0,4.0,14.0,13.0,13.0,26.0,0.0,0.0,78.0,76.0,,3.0,3.0,29.0,0.0,229.0,76.0,100.0,,,26501.54,0.23,0x,0.0
386347,Akram Afif,QAT,Qatar,FW,,285023_43834,https://digitalhub.fifa.com/transform/b5995ed9-3969-48a1-abc7-abd8df77abda/AKRAM-AFIF_386347,https://api.fifa.com/api/v3/picture/flags-sq-3/QAT,0.0,2.0,0.0,1.0,0.0,1.0,3.0,5.2,7.0,12.0,33.0,54.0,5.0,,16.0,0.0,4.0,,,,,0.0,0.0,42.0,12.0,217.0,23.0,54.0,6.0,42.0,41.0,83.0,2.0,0.0,93.0,78.0,,40.0,2.0,69.0,0.0,194.0,104.0,67.0,,,23536.07,0.16,0x,0.0
403319,Nasser Aldawsari,KSA,Saudi Arabia,MF,,285023_43835,https://digitalhub.fifa.com/transform/81e654c7-8273-4e1f-b909-62613fbf14ea/NASSER-ALDAWSARI_403319,https://api.fifa.com/api/v3/picture/flags-sq-3/KSA,0.0,1.0,0.0,0.0,0.0,1.0,1.0,7.14,0.0,1.0,0.0,106.0,19.0,,8.0,7.0,2.0,,,,,0.0,0.0,50.0,2.0,240.0,3.0,31.0,56.0,56.0,34.0,90.0,0.0,0.0,107.0,86.0,,12.0,0.0,60.0,0.0,499.0,150.0,0.0,,,28038.3,0.01,0x,1.0
494458,Ngalayel Mukau,COD,Congo DR,MF,,285023_20014,https://digitalhub.fifa.com/transform/72bed90f-aa3d-4f6f-8751-74689a06f326/MUKAU-Ngalayel_494458,https://api.fifa.com/api/v3/picture/flags-sq-3/COD,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.25,0.0,0.0,0.0,125.0,9.0,,10.0,3.0,4.0,,,,,0.0,0.0,100.0,1.0,164.0,11.0,35.0,16.0,39.0,23.0,62.0,1.0,0.0,69.0,87.0,,19.0,0.0,41.0,0.0,383.0,105.0,0.0,,,26619.43,0.06,0x,0.0
403289,Takehiro Tomiyasu,JPN,Japan,DF,,285023_43819,https://digitalhub.fifa.com/transform/959b632f-531d-420a-85af-5d0fc3c83d5f/TOMIYASU-Takehiro_403289,https://api.fifa.com/api/v3/picture/flags-sq-3/JPN,0.0,1.0,0.0,1.0,0.0,0.0,2.0,4.81,0.0,1.0,0.0,24.0,11.0,,4.0,5.0,2.0,,,,,0.0,0.0,33.0,6.0,258.0,0.0,7.0,30.0,8.0,29.0,37.0,0.0,0.0,127.0,86.0,,0.0,1.0,10.0,0.0,202.0,53.0,0.0,,,21029.22,0.2,0x,0.0
355642,Ryan Mendes,CPV,Cabo Verde,FW,,285023_43850,https://digitalhub.fifa.com/transform/69224c23-3cb2-4d08-967c-0c318328366a/RYAN-MENDES_355642,https://api.fifa.com/api/v3/picture/flags-sq-3/CPV,0.0,4.0,0.0,2.0,0.0,2.0,1.0,6.24,0.0,3.0,0.0,72.0,12.0,,23.0,1.0,2.0,,,,,0.0,0.0,33.0,3.0,162.0,38.0,62.0,12.0,41.0,71.0,112.0,2.0,0.0,64.0,83.0,,30.0,0.0,45.0,0.0,372.0,132.0,100.0,,,29360.47,0.03,0x,0.0
411644,Saman Ghoddos,IRN,IR Iran,MF,,285023_43817,https://digitalhub.fifa.com/transform/96d480ac-42c5-4dd6-a2f0-6220ea1a0f4b/GHODDOS-Saman_411644,https://api.fifa.com/api/v3/picture/flags-sq-3/IRN,0.0,4.0,0.0,2.0,0.0,2.0,2.0,6.9,0.0,1.0,100.0,102.0,18.0,,9.0,3.0,0.0,,,,,0.0,0.0,50.0,6.0,162.0,7.0,15.0,19.0,30.0,11.0,41.0,1.0,0.0,64.0,70.0,,20.0,1.0,38.0,0.0,338.0,99.0,100.0,,,26206.79,0.16,0x,0.0
492315,Lee Gihyuk,KOR,Korea Republic,MF,,285023_43822,https://digitalhub.fifa.com/transform/d52ff87a-7e84-497a-bb8e-3feb453ea7c6/LEE-Gihyuk_492315,https://api.fifa.com/api/v3/picture/flags-sq-3/KOR,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.18,0.0,4.0,0.0,19.0,4.0,,6.0,2.0,2.0,,,,,0.0,0.0,0.0,3.0,500.0,0.0,7.0,63.0,21.0,49.0,70.0,0.0,0.0,236.0,92.0,,2.0,0.0,71.0,0.0,388.0,125.0,100.0,,,30898.48,0.0,0x,1.0
419137,Facundo Torres,,,,,285023_43930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
